business_id	name	address	city	state	postal_code	latitude	longitude	stars	review_count	Access.dogs	Access.wheelchair	Ambience.casual	Ambience.classy	Ambience.divey	Ambience.hipster	Ambience.intimate	Ambience.romantic	Ambience.touristy	Ambience.trendy	Ambience.upscale	Equip.OutdoorSeating	Equip.TV	Equip.WiFi	Good4Meal.breakfast	Good4Meal.brunch	Good4Meal.dessert	Good4Meal.dinner	Good4Meal.latenight	Good4Meal.lunch	Parking.Bike	Parking.car	Pay.CreditCards	Pay.DriveThru	Pay.PriceRange	Service.alcohol	Service.caters	Service.delivery	Service.reservations	Service.takeout	Style.Attire	Style.GoodForGroups	Style.GoodForKids	Style.NoiseLevel	CAT.Dessert	CAT.Drink	CAT.Food.Cheesesteaks	CAT.Food.HotDogs	CAT.Food.Poke	CAT.Food.Buffets	CAT.Food.Ramen	CAT.Food.ChickenWings	CAT.Food.Pizza	CAT.Food.Kebab	CAT.Food.Tacos	CAT.Food.Salad	CAT.Food.Soup	CAT.Food.Noodles	CAT.Food.FastFood	CAT.Food.Sandwiches	CAT.Food.Burgers	CAT.Food.Barbeque	CAT.Food.Seafood	CAT.Food.Steakhouses	CAT.Food.Tapas	CAT.Food.Sushi	CAT.Alcohol.Wine	CAT.Alcohol.Beer	CAT.Cuisine.EU.Mediterranean	CAT.Cuisine.EU.Belgian	CAT.Cuisine.EU.French	CAT.Cuisine.EU.German	CAT.Cuisine.EU.Spanish	CAT.Cuisine.EU.ModernEU	CAT.Cuisine.AS.Mideastern	CAT.Cuisine.AF.African	CAT.Cuisine.AM.Caribbean	CAT.Cuisine.AM.Hawaiian	CAT.Cuisine.AM.Southern	CAT.Cuisine.AM.American(Traditional)	CAT.Cuisine.AM.Canadian(New)	CAT.Cuisine.AM.American(New)	CAT.Cuisine.AS.Chinese	CAT.Cuisine.AS.Asian	CAT.Cuisine.AS.Indian	CAT.Cuisine.AS.Vietnamese	CAT.Cuisine.AS.Japanese	CAT.Cuisine.AS.Korean	CAT.Cuisine.AS.Thai	CAT.Special.Gluten-Free	CAT.Special.Halal	CAT.Special.Vegan	CAT.Special.Vegetarian	HOURS.Monday.Breakfast	HOURS.Monday.Lunch	HOURS.Monday.Afternoon	HOURS.Monday.Dinner	HOURS.Tuesday.Breakfast	HOURS.Tuesday.Lunch	HOURS.Tuesday.Afternoon	HOURS.Tuesday.Dinner	HOURS.Wednesday.Breakfast	HOURS.Wednesday.Lunch	HOURS.Wednesday.Afternoon	HOURS.Wednesday.Dinner	HOURS.Thursday.Breakfast	HOURS.Thursday.Lunch	HOURS.Thursday.Afternoon	HOURS.Thursday.Dinner	HOURS.Friday.Breakfast	HOURS.Friday.Lunch	HOURS.Friday.Afternoon	HOURS.Friday.Dinner	HOURS.Saturday.Breakfast	HOURS.Saturday.Lunch	HOURS.Saturday.Afternoon	HOURS.Saturday.Dinner	HOURS.Sunday.Breakfast	HOURS.Sunday.Lunch	HOURS.Sunday.Afternoon	HOURS.Sunday.Dinner
jyTtTFa169XYSD5KRMQsHg	Boba Tree Lin Tea House	1139 S Dobson Rd, Ste 101	Mesa	AZ	85202	33.3939752121	-111.8745522029	4.0	196	False	None	None	None	None	None	None	None	None	None	None	False	None	free	None	None	None	None	None	None	True	False	True	False	1	None	False	True	None	True	None	None	True	average	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0
DXYhrg9EXuW8n5QMnCoHAg	Burke in the Box	McCarran International Airport	Las Vegas	NV	89119	36.0828221335	-115.1391983704	2.0	205	None	None	True	True	False	False	False	False	None	False	False	False	True	no	False	False	False	False	False	True	False	False	True	None	2	full_bar	False	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pWLt6ID1HiMOp9QLNeuvIQ	Red Rocks Cafe- Charlotte	4223-8 Providence Rd	Charlotte	NC	28211	35.156539	-80.794655	4.0	196	None	None	True	None	False	False	None	None	False	None	None	True	True	free	False	False	True	True	False	True	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	5.0
iNwd-OTTWHLaW1pPMXUq6w	Four Seasons Resort Scottsdale at Troon North	10600 East Crescent Moon Dr	Scottsdale	AZ	85262	33.731996	-111.8537854	4.0	197	True	None	None	None	None	None	None	None	None	None	None	True	None	free	None	None	None	None	None	None	None	True	True	None	4	full_bar	None	None	True	None	casual	True	True	None	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IiwgHkUbBt9Ha25H4dUtkw	Los Altos Ranch Markets	1602 E Roosevelt St	Phoenix	AZ	85006	33.459861599999996	-112.0459603	4.0	205	None	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	False	True	False	True	True	True	True	None	1	beer_and_wine	True	False	False	True	casual	True	True	average	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2.0	4.0	3.0	1.0	4.0	4.0	3.0	4.0	2.0	4.0	3.0	1.0	4.0	4.0	3.0	1.0	2.0	4.0	3.0	1.0	4.0	4.0	3.0	6.0	4.0	4.0	3.0	6.0
NS8ECwXYwxy3WT2y2BYGBA	Dave & Buster's	8361 Concord Mills Blvd	Concord	NC	28027	35.371242	-80.723975	2.0	196	False	True	True	False	False	False	False	False	False	False	False	False	True	free	False	False	False	True	True	True	True	True	True	None	2	full_bar	True	False	False	True	casual	True	True	loud	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	4.0	3.0	6.983333333333333	0.0	2.5	3.0	8.0	0.0	4.0	3.0	6.983333333333333	0.0	4.0	3.0	6.983333333333333	0.0	4.0	3.0	9.0	0.0	4.0	3.0	9.0	0.0	4.0	3.0	6.983333333333333
0d6kx6Jlocw77y1J9nbqMA	Scratch Pastries & Bistro	7620 E Indian School Rd	Scottsdale	AZ	85251	33.4957558	-111.9159147	3.5	200	None	None	True	False	False	False	False	False	False	False	False	True	False	free	None	None	None	None	None	None	None	True	True	None	2	beer_and_wine	True	False	True	True	casual	False	True	quiet	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	2.0	4.0	3.0	1.0	2.0	4.0	3.0	1.0	2.0	4.0	3.0	4.0	2.0	4.0	3.0	4.0	2.0	4.0	3.0	4.0	2.0	4.0	3.0	4.0	1.0	4.0	2.0	0.0
U7fZfH9C4hj5BFRYaPOo2w	Prado	4949 E Lincoln Dr	Paradise Valley	AZ	85253	33.528666	-111.972589	3.5	198	False	None	False	True	False	False	False	False	False	False	True	True	False	free	False	False	False	True	False	False	True	True	True	None	3	full_bar	True	False	True	True	casual	True	False	quiet	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3.0	4.0	3.0	5.0	3.0	4.0	3.0	5.0	3.0	4.0	3.0	5.0	3.0	4.0	3.0	5.0	1.0	4.0	3.0	8.0	1.0	4.0	3.0	8.0	3.0	4.0	3.0	5.0
prFx0Kg92PfPkoU8OY4KxA	Nirvana Indian Cuisine	14891 N Northsight Blvd, Ste 119	Scottsdale	AZ	85260	33.6205227	-111.8962794	4.0	201	False	True	True	True	False	False	False	False	False	False	False	True	True	free	None	None	True	True	None	True	True	True	True	None	2	full_bar	True	True	False	True	casual	True	True	average	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	True	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	4.0
9yRS-SNzkfmThx2JJoilwA	Dobra Tea	1937 Murray Ave	Pittsburgh	PA	15217	40.4349648	-79.9228082	4.5	195	None	None	False	False	False	True	True	False	False	False	False	True	False	free	False	False	False	False	False	False	True	True	True	None	1	none	False	False	False	True	casual	True	True	average	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	3.0
BBTkC1Z3ZnEE916SkCONIg	GreenMix	2160 E Baseline Rd, Ste 128	Phoenix	AZ	85042	33.3792825249	-112.0328928026	3.5	199	None	None	True	False	False	False	False	False	False	False	False	True	False	no	False	False	False	True	False	True	True	True	True	None	2	none	True	False	False	True	casual	True	True	quiet	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	0.0	3.5	3.0	3.5	0.0	3.5	3.0	3.5	0.0	3.5	3.0	3.5	0.0	3.5	3.0	3.5	0.0	3.5	3.0	3.5	0.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0
HGLMe4y0y_VsBkDLdpfBLA	Papi Chulo's Mexican Grill & Cantina	5101 N Scottsdale Rd	Scottsdale	AZ	85250	33.510917	-111.9246984	3.0	200	None	None	True	False	False	False	False	False	False	False	False	True	True	free	None	None	None	None	None	None	True	True	True	None	2	full_bar	True	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	3.0	4.0	3.0	5.0	3.0	4.0	3.0	5.0	3.0	4.0	3.0	5.0	3.0	4.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	3.0	3.0
_rXRnGcU3RFtsehmdL0ucw	Rosa's Mexican Grill	328 E University Dr	Mesa	AZ	85201	33.4234158	-111.8240737	4.0	197	None	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	False	True	False	True	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	4.0	3.0	3.0	0.0	4.0	3.0	3.0	0.0	4.0	3.0	3.0	0.0	4.0	3.0	4.0	0.0	4.0	3.0	4.0	0.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0
UcgCSTCtPv1GeW5bKsEdag	Grind Burger Bar and Lounge	360 E Tropicana Ave	Las Vegas	NV	89169	36.10131	-115.156429	4.0	200	None	None	True	False	False	False	False	False	False	False	False	True	True	free	None	None	None	None	None	None	None	True	True	None	2	full_bar	False	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0	0.0	2.5	3.0	5.0
rH39kXAevsXeD-2HsmLj2g	La Belle et la Boeuf	1620 Rue Sainte-Catherine Ouest	Montréal	QC	H3H	45.4939778	-73.5790686	3.5	196	None	True	True	False	False	False	False	False	False	False	False	True	True	free	False	False	False	True	True	True	False	True	None	False	2	full_bar	False	False	True	True	casual	True	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	3.0	9.0	0.0	2.5	3.0	9.0	0.0	2.5	3.0	9.0	0.0	0.0	0.0	0.0
Q8GBjqGjamI3b2ZaPQNa_Q	Pita Kitchen - Arrowhead	20221 N 67th Ave, Ste E-7	Glendale	AZ	85308	33.6702064	-112.2004519	4.5	201	False	True	True	None	False	None	None	False	False	None	False	True	False	free	False	None	False	True	False	True	False	True	True	None	1	beer_and_wine	True	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.0	0.0	3.5	3.0	0.0	0.0	3.5	3.0	4.0	0.0	3.5	3.0	4.0	0.0	3.5	3.0	4.0	0.0	3.5	3.0	4.0	0.0	0.0	0.0	0.0
xyAbFNEIFSy_OKNptyzCmg	Reds Midtown Tavern	382 Yonge Street, Unit #6	Toronto	ON	M5B 1S8	43.6592409	-79.38286	3.5	199	None	None	False	True	None	False	False	False	False	True	False	True	True	free	False	False	False	True	True	True	True	True	None	None	2	full_bar	False	False	True	True	casual	True	False	loud	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	0.0	2.5	3.0	6.0	0.0	2.5	3.0	6.0	0.0	2.5	3.0	6.0	0.0	2.5	3.0	8.0	0.0	2.5	3.0	8.0	0.0	4.0	3.0	8.0	0.0	4.0	3.0	6.0
VfxlkvZQkLr9tu_w1SU_iw	Napoli Pizza	765 N Nellis Blvd, Ste 10	Las Vegas	NV	89110	36.177036524	-115.0638822163	3.0	199	None	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	False	False	False	True	True	False	True	None	2	none	True	True	True	True	casual	True	True	average	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	4.0	3.0	6.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	6.0	0.0	4.0	3.0	6.0
eI1n8YoS2xKCCpkLQp-CYA	Journey Sushi & Seafood Buffet	4325 Lien Rd	Madison	WI	53704	43.120559	-89.305994	3.5	199	False	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	False	True	False	True	True	True	True	None	2	none	False	False	False	True	casual	True	True	average	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.0
teTQU7TIPE0O_B1zN_239w	Mimi's Cafe	1250 S Alma School Rd	Mesa	AZ	85210	33.3921982	-111.8576385	3.5	197	None	None	True	True	False	False	False	False	False	False	False	True	False	free	True	True	False	True	False	True	True	True	True	None	2	full_bar	True	None	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	4.0	3.0	5.0	3.0	4.0	3.0	5.0	3.0	4.0	3.0	4.0
749lGtWM9PsrWonlVY4W2w	Bangkok Balcony	5846 Forbes Ave	Pittsburgh	PA	15217	40.4377594	-79.9211285	3.5	196	None	None	False	True	False	False	False	False	False	False	False	False	True	no	False	False	False	True	False	False	True	True	True	None	2	full_bar	True	True	True	True	casual	True	True	quiet	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	6.0	0.0	2.0	3.0	6.0	0.0	2.0	3.0	5.0
gqjUOwxbj6wt-2SO5fGRPw	Peoria Cafe	8405 W Peoria Ave	Peoria	AZ	85345	33.5811421	-112.2401016	4.0	196	None	None	True	False	False	False	False	False	False	False	False	True	True	no	True	False	False	False	False	True	True	True	True	None	1	none	False	True	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0	4.0	4.0	3.0	3.0	4.0	4.0	0.0	0.0	4.0	4.0	0.0	0.0
HwV2hQr7fbpiG8wODWJQ1w	Azteca Mexican Restaurant	7340 Smith Corners Blvd, Ste 1200	Charlotte	NC	28269	35.3508308	-80.8416712	3.5	197	False	True	True	False	False	False	False	False	False	False	False	True	True	free	False	False	False	True	False	True	True	True	True	None	2	full_bar	True	False	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	5.5	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	5.5
Co4cQNWyAYv7Hw8jKcEKJg	Yogurtland Scottsdale	4513 N Scottsdale Rd, Ste 118	Scottsdale	AZ	85251	33.502884	-111.925876	4.5	195	True	None	None	None	None	None	None	None	None	None	None	None	None	no	None	None	None	None	None	None	True	True	True	None	1	none	True	False	None	True	None	None	True	None	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	5.0	0.0	2.0	3.0	6.0	0.0	2.0	3.0	6.0	0.0	2.0	3.0	5.0
6qKhUQwyMLBl9ehwB-cfxQ	Baby Cakes	12300 Las Vegas Blvd S	Henderson	NV	89044	35.9643959687	-115.1699886832	4.0	196	False	True	None	None	None	None	None	None	None	None	None	False	None	free	None	None	None	None	None	None	True	True	True	None	2	none	False	False	False	True	casual	True	True	None	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ExX03_0MSNQ8lGQoodQQqQ	Red Robin Gourmet Burgers and Brews	3420 W Chandler Blvd	Chandler	AZ	85226	33.3062019	-111.9001293	3.0	195	False	None	True	False	False	False	False	False	False	False	False	True	True	no	False	False	None	True	False	True	True	True	True	False	2	full_bar	False	True	True	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	5.0
N-L7ISdndWsIWdK0fn29wg	Curry Pot	3355 S Las Vegas Blvd	Las Vegas	NV	89109	36.1229174	-115.1685253	3.0	205	None	True	True	False	False	False	False	False	True	False	False	False	False	no	False	False	False	False	False	True	True	False	True	False	2	none	False	True	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9h2W6JBWILS_RwlpIBSEig	Due Amici Pizza	5346 Prosperity Church Rd	Charlotte	NC	28269	35.367179	-80.786418	4.5	203	None	None	True	False	False	False	False	False	False	False	False	False	True	no	False	False	True	True	False	True	True	False	True	None	1	beer_and_wine	True	False	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	6.0	0.0	3.0	3.0	5.0	0.0	2.0	3.0	4.0
MAUTYES01tZGlZzAOCSnng	Sleepy Dog Brewing	1920 E University Dr, Ste 104	Tempe	AZ	85281	33.4226244	-111.9040883	4.0	197	True	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	True	True	True	None	1	None	False	None	None	False	None	None	None	None	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFvnkR2XXeU6Qz9dY4ZaEw	Mr ChiMaek	7665 Kennedy Road, Unit 2	Markham	ON	L3R 0L7	43.8415066224	-79.3038158119	4.0	198	False	False	True	False	None	True	False	False	False	True	False	False	False	free	False	False	False	True	False	True	False	True	None	None	2	beer_and_wine	True	False	False	True	casual	True	True	loud	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	2.0	3.0	6.0	0.0	2.0	3.0	5.5
ZfPcpbZssIMrYBSg9jXNdw	Vito’s Pizza & Italian Ristorante - Scottsdale	10999 N Frank Lloyd Wright Blvd	Scottsdale	AZ	85259	33.587042	-111.83469	3.5	197	False	True	True	True	False	False	False	False	False	False	False	True	True	free	False	False	False	True	False	False	True	True	True	None	2	full_bar	True	True	True	True	casual	True	True	average	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	3.0	3.0	3.0	0.0	3.0	3.0	4.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	5.0	0.0	3.0	3.0	4.0
a0Jm-rlHOKk_1fm4hzxskg	Wan Fu	10719 Kettering Dr	Charlotte	NC	28226	35.0886242	-80.8614863	4.0	198	None	None	True	True	False	False	False	False	False	False	False	False	True	free	False	False	False	True	False	True	False	True	True	None	2	full_bar	True	None	True	True	casual	True	True	quiet	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	0.0	0.0	1.0	4.5	0.0	0.0	1.0	4.5	0.0	0.0	1.0	4.5	0.0	0.0	1.0	4.5	0.0	0.0	1.0	5.5	0.0	0.0	1.0	5.5	0.0	0.0	1.0	4.5
NC5V6ZbGYM8hKcmj_nlOoA	First Watch	4955 S Alma School Rd	Chandler	AZ	85248	33.2350265	-111.8569646	4.0	202	None	None	True	None	False	False	False	False	False	None	False	True	True	free	True	True	False	False	None	True	True	False	True	None	2	none	False	None	False	True	casual	True	True	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	3.0	4.0	0.5	0.0	3.0	4.0	0.5	0.0	3.0	4.0	0.5	0.0	3.0	4.0	0.5	0.0	3.0	4.0	0.5	0.0	3.0	4.0	0.5	0.0	3.0	4.0	0.5	0.0
50-xiTYmE6NERi-yJ6NvHw	Biff's Bistro	4 Front Street  E	Toronto	ON	M5E 1G4	43.6476052	-79.3766496	3.5	195	None	None	False	True	None	False	False	True	False	False	False	True	False	free	False	False	False	True	False	False	True	True	None	None	3	full_bar	True	False	True	False	dressy	True	False	average	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	0.0	0.0	0.0	4.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0
