	average
lmB_BBFF-RXEcaUTXurO2w	190.78947368421046
1oR7lz8DLVGIVyVIHK2_pQ	111.40350877192982
65SEHUlVAaRs-y82IJHcAg	191.22807017543857
dywSfoIPhZb-CUtmB4qi3g	189.4736842105263
QScfKdcxsa7t5qfE0Ev0Cw	168.42105263157896
tF5cbOsUOvNCBD7f7mSNeg	191.66666666666669
duNb0oNhxt4iIdMgyOTuyA	190.3508771929825
xuj0f85QhkvgTlGYkNMMRw	189.4736842105263
mVdpgWgKkDrPA3mtMd3jxQ	189.4736842105263
V7mse7x5RZKXkQsmU9tqJg	190.78947368421046
TB9yaAxlsrANdPG-FYxJJg	191.22807017543857
C_H7iQ_HovIVC8dC-MSlmw	165.35087719298247
1eRYgSgilTURxAEVSyZuXQ	189.4736842105263
vyxx9WvciEtMufG1ite3Dw	191.22807017543857
z6SuspnZrKJ-Z9DkM5Jfrg	189.03508771929825
oC1rdP6HIpsJpNE1F9KAuA	164.91228070175438
lGT5h21CJPv9qsFHmmFEdg	164.91228070175438
0cG1LCg82MbaMTtPF2fvxQ	189.4736842105263
-jjD_H40FF18z94XKgJI8g	189.03508771929825
7hQY3Ywtn3ngU_SVqyklcg	191.22807017543857
S2Y4f4x9AOZeOo7ihkUvcQ	166.2280701754386
rqxGJKOJyi4SeR9MHiUlsA	71.9298245614035
EUIuU0u-fjwVe-IFk1qDAQ	188.15789473684208
wgQMGnVcIiRQ9dwZeCx_nQ	191.66666666666669
QhgaxRYFz8o31mUf9E_nhg	138.1578947368421
mHYb-mvE3Aw7YMuN8QVS7A	164.69298245614036
7tbCYkc3_wN6_RoxHNn4cw	190.3508771929825
kpSaMjMbMumIm0tKoMhkvg	163.5964912280702
2A_jCh4rqUBAo_A6R6nEDg	164.03508771929825
iIi3oSXuZo4Kv0VcvWqp3w	137.71929824561406
8WXf9EzzLylCL1nh6_qD-Q	114.03508771929823
_xFrjg55612CA61OQ4PrdQ	164.91228070175438
nvAp3Zkq45gghS0IObGhyQ	191.22807017543857
BcnhTBjRCQHl_h9PG0Hp-w	115.7894736842105
bHODCrOh4nBTRDiFJ4bXdw	165.35087719298247
sJDMHqOyTlO3bDKPxbRiWg	189.4736842105263
GubYDfajyzD7qYRbUbV1aA	89.03508771929825
vmz_wm_w8zeJ4-7PDTUnKA	190.3508771929825
HgIn-9FR98_2nZZgNWrmaA	191.22807017543857
Sz7jV2cldGgmGYWSmSb4KA	86.84210526315788
TScQOePItzkSe-Iw6oX8oA	192.54385964912282
x5IA4Km0Pa5hJwfAoiwMxg	189.9122807017544
9MpEnQrP7QHc8DCgLT14kw	186.4035087719298
997IGpZr4G1gIhMFI6fI0w	89.03508771929825
2XYulI4-tOnqz45iqS6IQQ	192.10526315789474
wFrn-p89dqEJbPpqfVCg1A	166.66666666666669
7SsexrCxkxSXf7heFdEleg	137.71929824561406
YPTbUTpN0Uy97zRlsqjx7g	190.78947368421046
atf6iSypgSTwW2PZKNV82g	188.5964912280702
-xvKIAewzIcwMMvw7pSoew	190.3508771929825
ONdzvXdtjN_WBZc0CAU0TA	189.03508771929825
5RMrBxjIIvdTBl5prcAzvQ	88.37719298245614
rtQ5gKz8982aja96EUMooQ	141.2280701754386
ienO0Qy6s4bfLb7TWUkspA	91.22807017543859
Vqv-3gOTJVPAvjFX0jVG4A	84.64912280701755
L6AbPgk-Rnyt6pQafBzDaQ	141.2280701754386
IyzYz3QKiYEMrcnZU287IQ	89.03508771929825
VQEdwKix6XPfwh-Q4GLM6w	116.22807017543859
Gaj5UjugtJL2aCWO6wmY1Q	168.42105263157896
VtKkL0oVQWGpq3VRzLlKpw	191.22807017543857
uDMOgrnT1u0BuZ1Ak-bz6Q	189.03508771929825
N9n6Zw8Tu_o47cpPpH76Dw	163.5964912280702
egIthyaTQ6GQtiOIdeJW0Q	189.9122807017544
-yQ5tp-artaRI42NVcsUag	177.19298245614033
enuzS2q6S84Ym-UNVk9fjg	88.15789473684212
sREHhSMQOOewk3taqf60FA	138.5964912280702
KcUrWQBx8ROL1YZdRJSesQ	190.3508771929825
UXZuRkjQggW8Qs3g53373g	190.3508771929825
GyjALjQZrbtsDI96p27XuA	114.91228070175438
iaNfdW5wxcVQEFTkDjOyzw	139.03508771929822
fRioDkR_t8Fvj-46utlIKw	114.47368421052632
MVRQXweLZPK37BGOx0bxQQ	139.91228070175438
PcvbbhV7znppos3gd4YoOA	163.1578947368421
7DBDjEN6SnVgLe5zWOe-FA	165.35087719298247
qsDzPb1N4rqKxijqXfqjqw	166.2280701754386
wsG3FLf-zfq5Yh8ey_-a2g	163.5964912280702
Sl2ryi3S60zsT-U1-ELdJQ	189.03508771929825
q6Ii3z_zFWGMvt4eBeapzQ	189.9122807017544
HKqE2FH4Gdysl4KmbXI9Ww	189.03508771929825
9Ps53-JoheeX9pFbRpahRg	86.84210526315788
ca_H5TDgde3Sb85DcXlgVw	190.78947368421046
8lL-554wLEOxCrroFa4aeg	163.45029239766083
fIapBzyUHsZTbvy4Dg0myg	139.4736842105263
zIMuZ1k-S6X7OFW5Ez9I8Q	165.35087719298247
A1OUuu0MXPn1vb7ImKJyLg	189.4736842105263
uv9-xkRBu-bbhTOGGa3Ytg	114.03508771929823
k_WVfZAKpjF6YflTFDzUIQ	163.5964912280702
a5507Qx0uXMnGms0NglaTA	89.03508771929825
xEuXpeYeSGpaWNkuZMor7Q	114.47368421052632
Sqznya_P5sCNaIFSrrcB8w	167.10526315789474
KpPyEMKiCeaFQTGPFhpoHw	85.08771929824562
Pr2XLD0AsDwrBNvxJEcJFA	165.35087719298247
U8u1jGMpQiFMl5o_ZhOm_g	189.25438596491225
kd-t09g47HTd3fQtceZvfg	188.5964912280702
FBlYtJxae35U6qxiwEXI_w	189.03508771929825
kijDfOBgz1eOLog-7xvyVA	191.22807017543857
40tJrKkkOrR-SQR35Wz2qw	165.35087719298247
60A7MLNGA0Hb6ZyFrEn2Iw	85.96491228070175
xIZJDuBpKBC8U4nliViPFg	164.03508771929825
paADizmDk1VUB1AG8oNJDg	112.71929824561403
8I8HfQTr9IOCHOElgoG1nA	190.3508771929825
oBrP8ycGHNYvHqhmxF50ng	165.35087719298247
dI0UqkOsM-5clWSomUEiwg	190.3508771929825
H2LkMxVK7MnWl5BiF-PqGQ	190.78947368421046
F9hKbt6ICTs8zuv5GEPW6Q	191.22807017543857
xIcldQ6vqJ3bP6f-EBOGVA	192.98245614035088
fa1tnB4taIDjCYrEMC2mcQ	90.7894736842105
k6HN0FE8NC8vV1sZuu0O4g	141.66666666666669
Wkb8b9QJ35XTp-KYO0ojBQ	152.19298245614033
0s8AfDIfbVHZeKjnZlDVOg	164.03508771929825
J_jP-R409YplWuEcGDs_mg	87.28070175438594
aqRm4dQ1OD3GxJ0Y5Y2sWQ	190.78947368421046
E38-aUpQzeIGyoGyI26f8w	115.7894736842105
gRQmSCQged4Znss2-VjzUQ	141.2280701754386
aEv2W5IQrIMOFKviqtEzXQ	167.10526315789474
lnTJ61q41ZakCEoyqbxtLA	90.7894736842105
bULBMkGqXU2xjFuPL-3JgQ	176.0964912280702
JXU76XcoBdgbjJJYhm5-5w	189.9122807017544
D7gpbkYyoUmx3dichLgi-g	88.59649122807018
5TE9gQtlPS0hqecykg24wQ	190.3508771929825
Os-APiaGiEgazGexYlPviQ	166.66666666666669
BpgL3dmJ9WBPnNT8zTmxtA	135.96491228070178
7eluuy3QMxC1WaPXxT09PQ	139.91228070175438
1p74yg1t_uoaFofJ-LVbOw	112.71929824561406
Bg2MSGGwoAsLfJSWAZ5kEQ	163.1578947368421
gf1UQyDGfNI_xfoxqItpmw	165.35087719298247
TMhxupCz6g3o6cOPuXqw8Q	138.5964912280702
NpxQgVQ1aJ0UovOrNPuTgA	189.03508771929825
eo6KWZQTVtBDrJJLvpuBnA	190.3508771929825
Pzfn0_V7lu2499Gg2kNQSQ	126.31578947368422
A8_ovU0s8KGipI8DPPzXzA	165.35087719298247
Tgt7KXsA1w6AJPWPA5Paig	166.66666666666669
-3ftjzYHSLAGAniH--GkyA	87.71929824561406
spcH_YwkaiCZrGM-kzMPXg	90.35087719298244
G_AgCfpYj4pBHauR4fwYJg	189.9122807017544
yv9k1e2gId_GyG90YFIf9w	110.96491228070177
DbXaIOQ7m_ajxJPxRxC6AA	189.9122807017544
amrn2aEKahpp-QazuUu2ag	189.4736842105263
K6hXzdgrfjKuNLdXmngIOw	113.59649122807018
MYP_YU8ssj9Rp1_tyqH1hA	87.71929824561406
UrENzH19eGvyV0JqC5skfA	165.35087719298247
gwxu4XIhL9TyiXOTh7kYtQ	188.5964912280702
95oGZD-EHCs4qYQZCj-O8A	190.3508771929825
fXnfwi1wyyPcV5SCFxnCzw	90.7894736842105
5dJC5-Iszg8YEHS0ItcrNQ	177.19298245614036
6sgJfHy6lUY9xWP7uCMA3Q	167.54385964912282
gTrSpk_aBrgQZocBnXxUAA	189.4736842105263
CGKbkxf-bjo7yRZfJIHfgw	190.78947368421046
3sVCAjrsGyI7ElJHqDSq0A	191.22807017543857
QGw3sDCCQL0JDlu-6fjGZg	137.28070175438594
L9FgCtKHSGlSGZY-1d9YcQ	165.35087719298247
w0LBSf8MFWRufJBNWmic0g	140.78947368421052
JSMRcExYqCZshDJIjCBk6Q	192.54385964912282
stIfRNjHE-X_tM9u1Gwt_A	132.89473684210526
zDRpzDGBXyQhrdRB0lCehA	189.03508771929825
10GI8wOMGvvOw7I8wa86Cg	140.78947368421052
OihUEZojrLVFNqdZCaKQWw	190.78947368421046
pk-m2oZQ4tmxrZcb8wtUjQ	189.4736842105263
WlyOBBPJM1EkIkcWInEaAg	165.35087719298247
6KF5exNAu795gOYOaVlWnw	192.10526315789474
ve8J3jometSzOV6qMltZ4A	139.03508771929822
nicbQtXJzJt20Gw60vRtig	189.4736842105263
bLe6p1C6KaTwO9Abh54zIg	164.91228070175438
3NAxl1iNmLAGU4Wf1hfD4Q	178.0701754385965
c_3m68Ja-IMueDcwruipSQ	190.78947368421046
BOBqgq5l_N56UA5rAVHobg	190.3508771929825
sWF7A_hloR6aXGImNfJ-nw	189.9122807017544
W41Tn-54F0w2WhFbXp5M4g	189.9122807017544
QvzXWB3kiQwaANp8tjhD4w	191.66666666666669
sF1okJwZYz8l1Esy3ONE7w	166.2280701754386
h4RAJz_sk3B1vEvu-UwMog	164.91228070175438
LCbOTcKsH3sUfL1k5ZTBqA	166.2280701754386
eEXJb0qDhpdfF5PUE8SNZA	115.7894736842105
uKNH69DumrRvm8Ugq6yX3g	140.3508771929825
N2J-ZvVGwltrbWhOpT48RA	114.91228070175438
IW0AgJeNIeNhu329sCOhNw	89.03508771929825
hRRox4eyEUIFsESB32wehA	163.5964912280702
GvsFHWA8zHhGGMjEeYHlEw	191.22807017543857
yg_rVx7-vIuOFi3cVrb0QA	114.03508771929823
q4YZBa6H9yZ6ULld3OzzQQ	189.9122807017544
lZw0TH8-mydq2hqULEWfpA	140.78947368421052
YpZctsyyGE6M9RtkDOVwEQ	190.78947368421046
Wti5zp-novTXKjgdQgf9Ag	164.91228070175438
oJeA8SzLldsA1m-SUGOVTg	192.54385964912282
0aBF8F4fQ6yR2NAuVnjszg	137.93859649122808
kx5TLkN9ZkglKGWWfDdB2Q	189.9122807017544
qgiGZ1fXZ2PH0Zay-R_aBg	164.91228070175438
kxzO3xqHpackT_tzWDLrGw	190.78947368421046
hn1dSryI9tmYKt6HyQqJqQ	176.97368421052636
F0F1CRzEmjdDZwYLUShDZQ	164.03508771929825
J0lOTEYdvxzs_02odaXCfQ	89.47368421052632
NtIT_KStxOH09714OkbKOw	187.28070175438597
_C6O6rkoZGv7rFO8AdHmnA	190.78947368421046
KLedXGxTgebJ9kq-koZedg	165.78947368421052
BL6TZ0GYHjZxWiC4zg48ZQ	189.9122807017544
6Z7rxOhiEINF7KemxdzCPw	191.66666666666669
E2fPOql0JQhaLrVCwzT9pA	166.66666666666669
FvUZuilVX2vmzErQzYmaKA	165.35087719298247
gtDttck5aSV4aw6FNPrNHA	138.5964912280702
omwym582hBmi2tshAxD9EA	89.47368421052632
EIcvAO1ysccPc7Zm1Seb6A	189.03508771929825
CBP9ZupZyahlaptId3ZH5A	164.4736842105263
cWvN9rWrZBVz7QiWy6aRqA	88.15789473684212
5v3XsMxGEUeOE0sLQSEmHg	190.78947368421046
-hEbl4-wi-f_T15zmpH5lw	89.91228070175438
LXgxDd_ArJEIDcMAFFZV4w	189.03508771929825
c4qJvNFNcnvtRxLvnZ8k5A	190.3508771929825
0MThrgh-d8ZhY4yNx-ZkQA	190.3508771929825
aH76CN0qOmZPvzJBwxAnqQ	89.47368421052632
2HchhLgGj16aITZGVy0hqA	189.9122807017544
A3_eVZQeKRGfMQ_5j6abRw	164.91228070175438
gaE0cl4IfyQVa3Y-PlpZug	189.9122807017544
I1DAWc9f0iBhaC2f347Heg	165.78947368421052
q2r0_XREVjOL5CdBamcnbg	164.4736842105263
fqA3TumtEqUZV89th5Wc9g	138.1578947368421
tgofCn2y7e8lAQ_8y5k34g	189.4736842105263
QnFwP9v0pMpYEk13RpCPtg	165.78947368421052
TTjxskCsE1tS_hqkQhZavw	89.91228070175438
4Uf1dHihHAN5L6HOGfNGzw	192.10526315789474
HScnoJ4NlKNRzm47aOGCRA	191.22807017543857
DW8jpeutq0qJ4kqysWm0uQ	190.78947368421046
b5BMFvde1QtJzHlnV4syQg	164.4736842105263
_ZaWMk5mHmsuqkTSs7H8dg	190.3508771929825
U3f7x9xz7JuvuSdF-7w3Rg	189.9122807017544
O9W0fVPBBdzc68l_6q8Gvg	140.78947368421052
H3V8X2Xt0Xx7R6Gaz52xrw	190.78947368421046
bv-_iTWHzZucGb8mS_OAJg	164.4736842105263
SesOF7kFbrtzbFMlASSMjg	189.9122807017544
ZjRP68SqEYhLyZW-nlLplg	89.47368421052632
d9Z-em8i822UPb6gDSth6Q	189.4736842105263
it5vfciixX8tMM2IkXo-Bw	166.66666666666669
sBWj_5Knm85fEXeGKqsPAA	164.91228070175438
AAVMKaOtOR6afd_27ipftw	89.47368421052632
Mq6R9Dr7Xbkq46RAHGDbEg	165.35087719298247
Gj7CZXABpBa1ivZPTjAObQ	190.3508771929825
bUWOZPpji-9nknA698t8NQ	165.78947368421052
O4GWB7-Vya0rGMZwASzncg	189.9122807017544
mRryw8YK8Wc0Jux_FPdtPA	89.91228070175438
VzxWV03TnF1EjlPoFYoW_w	187.71929824561403
9E87c3UZp-na5kGeDNQTqw	115.35087719298244
eOITxe8NgqjwTxJ_HVHaZQ	165.35087719298247
CXNyvkJVEHXKmkepk7BiGQ	189.4736842105263
pi6kKvnBjYwKFTrhR91SnA	124.56140350877195
Z7xdvngzxGEOdQTPxvh5Hw	138.1578947368421
1e_V9OBv2ylMOxvCSyJU3Q	114.47368421052632
wfzkilfwKv1QHXzmTLNtRQ	190.78947368421046
Iu55D7RAAW8TACA3lN0w8Q	138.4502923976608
u9V3UfJmaLkWV7fLW__g8g	190.3508771929825
A6BxCy4e9UkPAQfYoy0IAA	190.3508771929825
HQLNKe7j0yXOALCWe6H1zA	86.84210526315788
DgQxn_tncOudypw72-J4zg	108.33333333333331
fZoXZmSR-xnpjG5zi7ALrQ	138.5964912280702
O7Nwy9FhHRwjZSwQg3iIgg	189.4736842105263
QT0FrORMyCJE5W--qkf3FA	140.3508771929825
NiR7eN7aFgyaQEfC3Evunw	164.4736842105263
Gz-gf3o9p0hE9GQ5sUCSZA	90.35087719298244
1R6D0HVeg--AXRwbW3wo_A	164.91228070175438
C-mhIJEgD0dAMDmEc8ylLA	89.47368421052632
eLVQ98Zb5Llf4_g83mh2zA	189.9122807017544
IGBilULpgNHfKitLfrs7Hw	164.03508771929825
2C3Htqpa1U1alzSasCAc9A	192.10526315789474
8BB-YZpCujVcWjLJouh2Ww	139.91228070175438
UOEtxv1_GFtxEjoooMX3-Q	165.35087719298247
D6tmwvpkuvHaKVyUDo3FUw	167.10526315789474
P14bqC_Ynbp8O3tLePRKSw	188.5964912280702
ORr0KwlA1zfyIy7NWArKTw	191.66666666666669
i5oXptBUi6U8FsD18BCEbA	167.54385964912282
pf06weKNRW1fEEP37DzFjg	114.03508771929823
EM1WbHjeYvo1522Cks23iw	189.9122807017544
TxNLd35Ai47ObTBrY8Go9g	166.2280701754386
1IMIRz9TVH_2oXmEhR9JUQ	190.78947368421046
wH50G8d0mR8Sqt8oyyrp0w	190.3508771929825
7qNKVJeGVva4V0PVQtBSSA	188.15789473684208
FAt6dAlvm3QkKD6K5c4NTQ	189.4736842105263
RQZAOg05od0JfM8ww2QjdA	190.3508771929825
_3QstSV1znPCsXKJNBJa7A	114.03508771929823
uezhR2u1UqpwAcaHJE_6uw	190.3508771929825
mdVHZbSl97wUUoE6hdxeLg	186.84210526315792
kQfKtQnvJXTzfkAKnX__Cg	165.35087719298247
AN5A0KY7S-z-s4BurU5K7g	190.3508771929825
_SrFB8lTqQYtgs31nj1fVQ	115.35087719298244
qp6mMPejabkk0MdQvZHmOw	190.3508771929825
ugzeWCz502LbNrIJwW2mlw	164.03508771929825
PhSGXS7Ly2UWLSSIePVxtw	165.78947368421052
UXzBkoYYwDYOVK-ijuNcvQ	164.03508771929825
H5U7NJWU7pA3-xLQg70OFw	90.35087719298244
lO0W-0ZKYsa6YxBDIbNAVQ	164.4736842105263
fTpyBlqvdrY94XDd846-aQ	167.54385964912282
9D2NyDqM82Ll_gShp8sgvg	190.3508771929825
y1GDoRpH2B_SYMU9ul0_fg	139.91228070175438
eHoyyyyf_lZW0eav78FURw	192.10526315789474
mSKq8giiMobs2RUTLYRySQ	89.47368421052632
W5Y0ehekGoIFCnXSQQWaXw	140.3508771929825
1QRh-nA_lKAcI-SnITfgcw	165.78947368421052
OPQ0Ov44gRI6o4T2iP4Nbw	185.5263157894737
YfRE4huEztvPNquTTuc8mg	139.4736842105263
UrRiyL_sFC-R8kw7Bz6bNw	189.4736842105263
i_venWWzeNj3DTqhjJmolw	165.35087719298247
HtLCevwI6lb9Qp3BfAiVNQ	163.1578947368421
Vby25EMNFPBKYcx4GKgcSA	165.78947368421052
UCmNbT5epCIqFdLOa5M_Pg	113.59649122807018
tUFpWGbeMhC75zzkzGMrqQ	164.4736842105263
RRwheRlBsxkhFAnm5x503Q	190.78947368421046
zNWHOUgliBIi08aXR15I5w	164.91228070175438
0puuIHkJKlV6S1IaZTbksA	167.98245614035088
B3MGH23Egw1MJp45AR-1Sg	190.3508771929825
X0Fd1qzaWSfldKgtKckk2A	113.59649122807018
rwuZYcf9SZdLFVBFWMYUPA	89.47368421052632
HBKtZoQnUen_cIR2FfNwqA	88.15789473684212
DRiVertDBMvZr48NxrodZA	165.35087719298247
hwasJIFePIENTz1prPchgQ	190.78947368421046
7vzosYBptYT-mLsLjoXkfw	114.03508771929823
CG9S4REDHLwslPr98vVIag	190.78947368421046
PY_DrTMBj96AGqQpzXL-9w	164.91228070175438
4s9M4pttOEZqX7-rJwhd6A	190.3508771929825
Ji53C7mQHr3mPeTLyHpDPg	189.4736842105263
N9O2BQoaBfDCGXKZrwDk9A	190.78947368421046
1Ezjju1mwsQRoVQlsiIq-Q	192.10526315789474
zvsDJ1Cq6uiVMZ4CMiI-Bw	88.59649122807018
OblvGqGVHQRPj8ytEVJS8Q	137.28070175438594
1peui_UHpcOWdXNSGqGwLw	190.78947368421046
frWB5WAAe6n7b8qdhSkBgg	189.4736842105263
alzfsudo1mk1wps6tO13TA	190.78947368421046
jEjMfYBBFnhcuT1WU4Y-2A	89.91228070175438
joX_x3TdmF-McrKHzenyqg	114.91228070175438
Che23XyrHPxL5-D7rdRZXQ	189.9122807017544
oBk4GKgqW8fpJ7nfOEJ8xA	163.5964912280702
91gu9FtjI1B5cEx46VGDQQ	88.59649122807018
g6oVs76RBITBA9mOXt1OnA	176.97368421052633
GuRdUvO4OMeAfwfSPeJB0Q	190.78947368421046
URKIqcFSvvUWhx1yvIeo3g	191.22807017543857
7JqEV0teqjvrw26f9AqGKA	192.10526315789474
bYf4cFTeRmHz4zYe9DSyPg	165.13157894736844
1fy3ZoL_obyhVP8mTaOP9Q	165.35087719298247
0n6roNDO0uiUlDFs_2AwLA	189.9122807017544
dK5fJJ6hl5hUwzSAfNHxsw	116.66666666666669
0RQDbADyZYOIgph8JE2vPQ	190.3508771929825
pmbBJyrjk5WyALbEiN3MFg	188.15789473684208
Ar2XtQ7X_oBfbC8LCSnyiA	139.4736842105263
VZyjSfNkd-TZWiJK9SIOPw	191.66666666666669
p20n2dPl2JP1-dju6rVHyg	164.91228070175438
i0f1_rNRFIRmzoBJzKL7rw	187.71929824561403
lM9MOxxSZGPvCt_JL8l2lw	86.40350877192982
wygUc_Vkjo6GOQzrCiKDcw	139.4736842105263
4H_OZ-bRP6HSfbec571ReQ	165.78947368421052
PRAWk63MSKOe1YpnLWIrRg	113.59649122807018
E63DvbIQptvI05F63F1Bdg	191.22807017543857
l7GBMv6ATPpG7xOdY5Z2Gw	164.91228070175438
rsNsbI1Kz8jT3nyfFh8ttw	87.28070175438594
4RZazpEiya8Ir-oKixLOIQ	140.78947368421052
J2HEJckHtfIO4i4k6GuMXA	89.91228070175438
49aMbhqwoPZKtkSiuj4yNQ	87.28070175438594
IKEvM7bAU9-ero1XOpQ9rw	137.28070175438594
tLb3gZTcx9zaXw0kCkPAYA	89.47368421052632
upK6WjsubrqOLkLmJi7p1g	89.03508771929825
pTUh580nYtGi5Go0U0iI7w	164.4736842105263
w0pA_3W2rJVLj9ensvpUeg	190.3508771929825
XoxUcpaAhFuQ8qUV5zaWVg	191.66666666666669
lOT0U6U9tR9VOFRcunvh1Q	190.78947368421046
ZX8DC-0EFZFzSSbWxm5TfQ	166.2280701754386
nhPdxrOE_nvuTMLcvtoXnA	138.1578947368421
h74s4ciHJ9xwGQZcTYjg6g	189.4736842105263
6bFkQKqjyMyW9-tI1RJdLA	89.03508771929825
n4jTxJHwyjv-fuHBTfA-7w	165.35087719298247
AI7-OfbT6E6jhGwlK9096g	189.9122807017544
HLbZWETKCd74U-lxgdwMbA	190.78947368421046
sGBQAHupZNaIV-_kegPlPw	141.66666666666669
TNcBTP1XaCmtNKpTNnDn_g	113.59649122807018
-8Wmkbb-5Rd-gpLv2hv40A	189.9122807017544
-tFO9WmyKoTKc3b--DPMBg	165.35087719298247
u5KvUZ-CNnzLzUUyrdlRNg	185.96491228070172
oZyiiNdA-I5zk_EHUmGRMQ	165.78947368421052
Wls9orr0IrzTTA5qJy1KTQ	190.78947368421046
0F19MBGBjnRi9kQbwrZrzg	113.59649122807018
uB39L5t1ekCTD1V_tL9PNg	189.03508771929825
xqKlCiKvtJ5l_LPl8Q7XCw	189.9122807017544
VQOAbnDdwKLAlEslzDq5tA	88.15789473684212
UhEITrCcKXfADwO_YNakig	82.01754385964912
nX-vsteREeaJhiFIa-pQ9w	110.52631578947368
8_Pv8yMi8e0Q5N4LQBwHzA	190.78947368421046
VkDgR_LSul5ZrQqC6f5JMQ	164.4736842105263
p2eMzy9q1bUuApKwmqJQPA	90.35087719298244
zsSwoGyyS10C8Z322MpCFg	162.28070175438597
HJ5nJRKe_tGVIarwpqasbA	165.35087719298247
4H9oxlUlpSCaRR5gl04OwA	82.45614035087719
JSwrBhTkRPRAwmTda7lbnw	139.03508771929822
1MzZG5ZarwG0sk0NLHBgDw	191.22807017543857
o-GAkbTTcHFY3KqVDCE8sA	189.9122807017544
X6sVuBNrwkn8_R-qt9lYIg	165.78947368421052
um0RD-wSmDCxQ0RIejnE8A	188.5964912280702
wtustKlp4dNi-pnk1VyYeg	117.10526315789473
qTtDATHdWxC9tP6Bl9tKVg	190.3508771929825
dfi_x16T4rdFt80NmgtIbA	191.66666666666669
_m78muBDkq0wEFjA2jjiqw	189.9122807017544
IFRQaYMqsW9k9kE1c3khhQ	89.47368421052632
SKkh2h5VJTlDRHriqOV9QQ	164.4736842105263
LSeskYoLiTNFS6AjfmymZQ	189.69298245614036
8lfbca7ceYZJtNigXoHhiw	165.35087719298247
Gj-30FghSHNBsPJmYtrrDw	166.2280701754386
6Eo4WcPDt48nc9I-Y3Fw6A	189.9122807017544
QkBlv0GaPNEw4wJH3b5Clg	137.28070175438594
W3xiAO2zykX0vpkddBbJmA	188.5964912280702
j1tN9O6UmHU3EaZMpwWy9g	191.22807017543857
BidNA4VVAWS_Q_v80IMrdg	88.59649122807018
wXeS-ju8CHu_O7cWav3OuQ	140.3508771929825
4VWuY5qzm9-thJt1x_c8yQ	190.3508771929825
D4C9sghSBySbiDlukFzweQ	114.91228070175438
4lxtNxRan35EBfVUG-fyIw	165.35087719298247
egtav85TWLn2rlQZ0N_G8Q	140.3508771929825
mapSasHF6iA8wQHssnXfig	190.3508771929825
B12muhWhKQNbpc8nvMzVgg	114.47368421052632
-RCD8F7qbsLfzT3k1HtMxg	138.1578947368421
gXQfe8T1UvMpmR5rcWpGWw	150.65789473684214
ly3oTuKyShrGiZz-xdpDdg	87.71929824561406
5k04AWNoos-Gnb4cdViPig	191.22807017543857
8-GTQbes8cfy5QRpjVy7bg	152.19298245614033
7WMbeIW3DTQE1HTYy3Gm8A	167.10526315789474
4NfASSRe1E4P6ZGgZsxNhQ	190.78947368421046
G3jQjM0t2Q1jof4I4J5E-A	191.22807017543857
yvTqJGvrynTOoAz9_vch7w	88.59649122807018
E8zYtkYHeWjS-PvCg88fZg	165.35087719298247
F0HrJK7JnsFjF38JUVD6aA	188.5964912280702
ULxhplyueI4rCFwKFhyBfQ	192.54385964912282
tf7NBA8hL-eQpDpOeyEMuQ	89.03508771929825
OZR58zI5EzOfpS_qnhniug	165.35087719298247
aI8IrGl9eBBvukpNDPr3Qg	189.9122807017544
VG8CZZEFBebekamibQ_fOQ	190.78947368421046
Wwv6wquMiPn0TgE6q0uG7Q	88.59649122807018
1uI4gOsC8sSM3JS5761mPA	111.84210526315788
CGZlnYfSnO977Ue7vLReAQ	88.59649122807018
Z049udIwmKvrjOPItjPboQ	190.78947368421046
o52L7-0iCfueeF9Z_Os3UA	113.59649122807018
c-G2iC8QojK3q-yg71MYag	114.03508771929823
kq1i7_SUN_eUIGI0YXPF8g	190.78947368421046
6G-0xij8CAiq3x25cK7ajA	190.78947368421046
mOShwgkqxVgkQCZdJnYCGw	189.03508771929825
h_uyPmR-WDNzDVOroEcj9g	189.03508771929825
2xhYBrqS7xySW7b9NjAM_A	165.35087719298247
XAHW6O7Ti-03vBIP0dUW_g	134.6491228070175
_S0218QJWDsiboHDe4UG4w	164.03508771929825
ofBG0aiodf4mmNsj4DeH1g	188.15789473684208
3XBmPXwYNL3Go9okoddQJg	191.22807017543857
ce81J8z_ogDfN-g5gJVfRQ	190.78947368421046
79Kc3c-JS1ItqMt67uFhZw	163.5964912280702
RwSujoooGLeW8TRKTbld5g	112.71929824561406
5Z3aJjyr8YD892R7jw_3Iw	116.22807017543859
6gb0T4_MngSXukRUbIMEfQ	189.9122807017544
8PVrN-By9CwpO1HLoyOhYA	139.4736842105263
5b0PpjVP_AbpQJHDAwCj2w	83.77192982456141
BVazJ8OO2LY7IoZdEnlJUA	191.66666666666669
N0Qmo0G67GLrmUK3dNB2Uw	141.2280701754386
rJrp2DzW_irD8N-ysARuCw	88.59649122807018
YKaZEMWQ8UaUW88ovz3FUw	189.9122807017544
j2fo-iOGORbv0F210xHd4A	114.03508771929823
njqoRZbE9tmOugdCEQ1hHA	139.91228070175438
zz-sXS6jNhVKJQUQtOrmXQ	188.5964912280702
BbKnouZA0DXtRPDeRB97Fg	84.21052631578948
SzYi9Uh1yEusXRzr5UWCTQ	141.2280701754386
ihYPjiuW_OWvrLLuAaoEmA	189.9122807017544
iKZtpKwDIEYWmAThVazHxA	190.3508771929825
bQuVnLLSDBMOQcEFRJzdug	112.71929824561406
